"","TimePeriod","position","water_year","Node","Probability_Threshold","TimePercentage","Species","Life_Stage","Hydraulic","Scenario","Suitability_Class"
"9398","critical","slice2",2004,"L02-041","Low",3.99543378995434,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9399","critical","slice2",2005,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9400","critical","slice2",2006,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9401","critical","slice2",2007,"L02-041","Low",0.011384335154827,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9402","critical","slice2",2008,"L02-041","Low",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9403","critical","slice2",2009,"L02-041","Low",0.947488584474886,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9404","critical","slice2",2010,"L02-041","Low",2.40867579908676,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9405","critical","slice2",2011,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9406","critical","slice2",2012,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9407","critical","slice2",2013,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9408","critical","slice2",2014,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9409","critical","slice2",2015,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9410","critical","slice2",2016,"L02-041","Low",1.99771689497717,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9411","critical","slice2",2017,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9412","critical","slice2",2018,"L02-041","Low",2.76580459770115,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9413","critical","slice3",1993,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9414","critical","slice3",1994,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9415","critical","slice3",1995,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9416","critical","slice3",1996,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9417","critical","slice3",1997,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9418","critical","slice3",1998,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9419","critical","slice3",1999,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9420","critical","slice3",2000,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9421","critical","slice3",2001,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9422","critical","slice3",2002,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9423","critical","slice3",2003,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9424","critical","slice3",2004,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9425","critical","slice3",2005,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9426","critical","slice3",2006,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9427","critical","slice3",2007,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9428","critical","slice3",2008,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9429","critical","slice3",2009,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9430","critical","slice3",2010,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9431","critical","slice3",2011,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9432","critical","slice3",2012,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9433","critical","slice3",2013,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9434","critical","slice3",2014,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9435","critical","slice3",2015,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9436","critical","slice3",2016,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9437","critical","slice3",2017,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9438","critical","slice3",2018,"L02-041","Low",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9439","critical","slice1",1993,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9440","critical","slice1",1994,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9441","critical","slice1",1995,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9442","critical","slice1",1996,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9443","critical","slice1",1997,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9444","critical","slice1",1998,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9445","critical","slice1",1999,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9446","critical","slice1",2000,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9447","critical","slice1",2001,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9448","critical","slice1",2002,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9449","critical","slice1",2003,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9450","critical","slice1",2004,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9451","critical","slice1",2005,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9452","critical","slice1",2006,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9453","critical","slice1",2007,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9454","critical","slice1",2008,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9455","critical","slice1",2009,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9456","critical","slice1",2010,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9457","critical","slice1",2011,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9458","critical","slice1",2012,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9459","critical","slice1",2013,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9460","critical","slice1",2014,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9461","critical","slice1",2015,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9462","critical","slice1",2016,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9463","critical","slice1",2017,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9464","critical","slice1",2018,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9465","critical","slice2",1993,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9466","critical","slice2",1994,"L02-041","Medium",0.970319634703196,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9467","critical","slice2",1995,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9468","critical","slice2",1996,"L02-041","Medium",0.148401826484018,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9469","critical","slice2",1997,"L02-041","Medium",1.08447488584475,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9470","critical","slice2",1998,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9471","critical","slice2",1999,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9472","critical","slice2",2000,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9473","critical","slice2",2001,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9474","critical","slice2",2002,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9475","critical","slice2",2003,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9476","critical","slice2",2004,"L02-041","Medium",0.970319634703196,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9477","critical","slice2",2005,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9478","critical","slice2",2006,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9479","critical","slice2",2007,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9480","critical","slice2",2008,"L02-041","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9481","critical","slice2",2009,"L02-041","Medium",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9482","critical","slice2",2010,"L02-041","Medium",1.23287671232877,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9483","critical","slice2",2011,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9484","critical","slice2",2012,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9485","critical","slice2",2013,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9486","critical","slice2",2014,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9487","critical","slice2",2015,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9488","critical","slice2",2016,"L02-041","Medium",0.468036529680365,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9489","critical","slice2",2017,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9490","critical","slice2",2018,"L02-041","Medium",1.09554597701149,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9491","critical","slice3",1993,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9492","critical","slice3",1994,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9493","critical","slice3",1995,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9494","critical","slice3",1996,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9495","critical","slice3",1997,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9496","critical","slice3",1998,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9497","critical","slice3",1999,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9498","critical","slice3",2000,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9499","critical","slice3",2001,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9500","critical","slice3",2002,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9501","critical","slice3",2003,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9502","critical","slice3",2004,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9503","critical","slice3",2005,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9504","critical","slice3",2006,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9505","critical","slice3",2007,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9506","critical","slice3",2008,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9507","critical","slice3",2009,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9508","critical","slice3",2010,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9509","critical","slice3",2011,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9510","critical","slice3",2012,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9511","critical","slice3",2013,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9512","critical","slice3",2014,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9513","critical","slice3",2015,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9514","critical","slice3",2016,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9515","critical","slice3",2017,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9516","critical","slice3",2018,"L02-041","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9517","critical","slice1",1993,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9518","critical","slice1",1994,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9519","critical","slice1",1995,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9520","critical","slice1",1996,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9521","critical","slice1",1997,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9522","critical","slice1",1998,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9523","critical","slice1",1999,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9524","critical","slice1",2000,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9525","critical","slice1",2001,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9526","critical","slice1",2002,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9527","critical","slice1",2003,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9528","critical","slice1",2004,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9529","critical","slice1",2005,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9530","critical","slice1",2006,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9531","critical","slice1",2007,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9532","critical","slice1",2008,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9533","critical","slice1",2009,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9534","critical","slice1",2010,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9535","critical","slice1",2011,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9536","critical","slice1",2012,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9537","critical","slice1",2013,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9538","critical","slice1",2014,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9539","critical","slice1",2015,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9540","critical","slice1",2016,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9541","critical","slice1",2017,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9542","critical","slice1",2018,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9543","critical","slice2",1993,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9544","critical","slice2",1994,"L02-041","High",0.0799086757990868,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9545","critical","slice2",1995,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9546","critical","slice2",1996,"L02-041","High",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9547","critical","slice2",1997,"L02-041","High",0.21689497716895,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9548","critical","slice2",1998,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9549","critical","slice2",1999,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9550","critical","slice2",2000,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9551","critical","slice2",2001,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9552","critical","slice2",2002,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9553","critical","slice2",2003,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9554","critical","slice2",2004,"L02-041","High",0.0684931506849315,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9555","critical","slice2",2005,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9556","critical","slice2",2006,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9557","critical","slice2",2007,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9558","critical","slice2",2008,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9559","critical","slice2",2009,"L02-041","High",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9560","critical","slice2",2010,"L02-041","High",0.45662100456621,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9561","critical","slice2",2011,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9562","critical","slice2",2012,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9563","critical","slice2",2013,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9564","critical","slice2",2014,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9565","critical","slice2",2015,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9566","critical","slice2",2016,"L02-041","High",0.0799086757990868,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9567","critical","slice2",2017,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9568","critical","slice2",2018,"L02-041","High",0.413074712643678,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9569","critical","slice3",1993,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9570","critical","slice3",1994,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9571","critical","slice3",1995,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9572","critical","slice3",1996,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9573","critical","slice3",1997,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9574","critical","slice3",1998,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9575","critical","slice3",1999,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9576","critical","slice3",2000,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9577","critical","slice3",2001,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9578","critical","slice3",2002,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9579","critical","slice3",2003,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9580","critical","slice3",2004,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9581","critical","slice3",2005,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9582","critical","slice3",2006,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9583","critical","slice3",2007,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9584","critical","slice3",2008,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9585","critical","slice3",2009,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9586","critical","slice3",2010,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9587","critical","slice3",2011,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9588","critical","slice3",2012,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9589","critical","slice3",2013,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9590","critical","slice3",2014,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9591","critical","slice3",2015,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9592","critical","slice3",2016,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9593","critical","slice3",2017,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9594","critical","slice3",2018,"L02-041","High",0,"Chub","Adult","Depth","210422_San_Juan_Existing_Conditions","Low"
"9595","critical","slice1",1993,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9596","critical","slice1",1994,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9597","critical","slice1",1995,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9598","critical","slice1",1996,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9599","critical","slice1",1997,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9600","critical","slice1",1998,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9601","critical","slice1",1999,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9602","critical","slice1",2000,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9603","critical","slice1",2001,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9604","critical","slice1",2002,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9605","critical","slice1",2003,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9606","critical","slice1",2004,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9607","critical","slice1",2005,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9608","critical","slice1",2006,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9609","critical","slice1",2007,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9610","critical","slice1",2008,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9611","critical","slice1",2009,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9612","critical","slice1",2010,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9613","critical","slice1",2011,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9614","critical","slice1",2012,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9615","critical","slice1",2013,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9616","critical","slice1",2014,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9617","critical","slice1",2015,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9618","critical","slice1",2016,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9619","critical","slice1",2017,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9620","critical","slice1",2018,"L02-041","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","Low"
"9621","critical","slice2",1993,"L02-041","Low",100,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","High"
"9622","critical","slice2",1994,"L02-041","Low",99.7602739726027,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","High"
"9623","critical","slice2",1995,"L02-041","Low",100,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","High"
"9624","critical","slice2",1996,"L02-041","Low",99.9657534246575,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","High"
"9625","critical","slice2",1997,"L02-041","Low",99.6004566210046,"Chub","Adult","Velocity","210422_San_Juan_Existing_Conditions","High"
