"","TimePeriod","position","water_year","Node","Probability_Threshold","TimePercentage","Species","Life_Stage","Hydraulic","Scenario","Suitability_Class"
"13900","critical","slice4",2014,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13901","critical","slice4",2015,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13902","critical","slice4",2016,"L02-022","Medium",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13903","critical","slice4",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13904","critical","slice4",2018,"L02-022","Medium",0.0538793103448276,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13905","critical","slice5",1993,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13906","critical","slice5",1994,"L02-022","Medium",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13907","critical","slice5",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13908","critical","slice5",1996,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13909","critical","slice5",1997,"L02-022","Medium",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13910","critical","slice5",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13911","critical","slice5",1999,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13912","critical","slice5",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13913","critical","slice5",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13914","critical","slice5",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13915","critical","slice5",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13916","critical","slice5",2004,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13917","critical","slice5",2005,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13918","critical","slice5",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13919","critical","slice5",2007,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13920","critical","slice5",2008,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13921","critical","slice5",2009,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13922","critical","slice5",2010,"L02-022","Medium",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13923","critical","slice5",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13924","critical","slice5",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13925","critical","slice5",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13926","critical","slice5",2014,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13927","critical","slice5",2015,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13928","critical","slice5",2016,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13929","critical","slice5",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13930","critical","slice5",2018,"L02-022","Medium",0.0179597701149425,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13931","critical","slice6",1993,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13932","critical","slice6",1994,"L02-022","Medium",0.319634703196347,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13933","critical","slice6",1995,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13934","critical","slice6",1996,"L02-022","Medium",0.114155251141553,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13935","critical","slice6",1997,"L02-022","Medium",0.468036529680365,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13936","critical","slice6",1998,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13937","critical","slice6",1999,"L02-022","Medium",0.011384335154827,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13938","critical","slice6",2000,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13939","critical","slice6",2001,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13940","critical","slice6",2002,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13941","critical","slice6",2003,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13942","critical","slice6",2004,"L02-022","Medium",0.296803652968037,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13943","critical","slice6",2005,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13944","critical","slice6",2006,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13945","critical","slice6",2007,"L02-022","Medium",0.0455373406193078,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13946","critical","slice6",2008,"L02-022","Medium",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13947","critical","slice6",2009,"L02-022","Medium",0.102739726027397,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13948","critical","slice6",2010,"L02-022","Medium",0.502283105022831,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13949","critical","slice6",2011,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13950","critical","slice6",2012,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13951","critical","slice6",2013,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13952","critical","slice6",2014,"L02-022","Medium",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13953","critical","slice6",2015,"L02-022","Medium",0.0227686703096539,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13954","critical","slice6",2016,"L02-022","Medium",0.171232876712329,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13955","critical","slice6",2017,"L02-022","Medium",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13956","critical","slice6",2018,"L02-022","Medium",0.323275862068966,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13957","critical","slice1",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13958","critical","slice1",1994,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13959","critical","slice1",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13960","critical","slice1",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13961","critical","slice1",1997,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13962","critical","slice1",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13963","critical","slice1",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13964","critical","slice1",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13965","critical","slice1",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13966","critical","slice1",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13967","critical","slice1",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13968","critical","slice1",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13969","critical","slice1",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13970","critical","slice1",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13971","critical","slice1",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13972","critical","slice1",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13973","critical","slice1",2009,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13974","critical","slice1",2010,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13975","critical","slice1",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13976","critical","slice1",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13977","critical","slice1",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13978","critical","slice1",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13979","critical","slice1",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13980","critical","slice1",2016,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13981","critical","slice1",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13982","critical","slice1",2018,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13983","critical","slice2",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13984","critical","slice2",1994,"L02-022","High",0.0570776255707763,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13985","critical","slice2",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13986","critical","slice2",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13987","critical","slice2",1997,"L02-022","High",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13988","critical","slice2",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13989","critical","slice2",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13990","critical","slice2",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13991","critical","slice2",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13992","critical","slice2",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13993","critical","slice2",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13994","critical","slice2",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13995","critical","slice2",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13996","critical","slice2",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13997","critical","slice2",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13998","critical","slice2",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"13999","critical","slice2",2009,"L02-022","High",0.0114155251141553,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14000","critical","slice2",2010,"L02-022","High",0.0342465753424658,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14001","critical","slice2",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14002","critical","slice2",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14003","critical","slice2",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14004","critical","slice2",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14005","critical","slice2",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14006","critical","slice2",2016,"L02-022","High",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14007","critical","slice2",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14008","critical","slice2",2018,"L02-022","High",0.0359195402298851,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14009","critical","slice3",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14010","critical","slice3",1994,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14011","critical","slice3",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14012","critical","slice3",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14013","critical","slice3",1997,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14014","critical","slice3",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14015","critical","slice3",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14016","critical","slice3",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14017","critical","slice3",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14018","critical","slice3",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14019","critical","slice3",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14020","critical","slice3",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14021","critical","slice3",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14022","critical","slice3",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14023","critical","slice3",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14024","critical","slice3",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14025","critical","slice3",2009,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14026","critical","slice3",2010,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14027","critical","slice3",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14028","critical","slice3",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14029","critical","slice3",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14030","critical","slice3",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14031","critical","slice3",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14032","critical","slice3",2016,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14033","critical","slice3",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14034","critical","slice3",2018,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14035","critical","slice4",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14036","critical","slice4",1994,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14037","critical","slice4",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14038","critical","slice4",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14039","critical","slice4",1997,"L02-022","High",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14040","critical","slice4",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14041","critical","slice4",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14042","critical","slice4",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14043","critical","slice4",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14044","critical","slice4",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14045","critical","slice4",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14046","critical","slice4",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14047","critical","slice4",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14048","critical","slice4",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14049","critical","slice4",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14050","critical","slice4",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14051","critical","slice4",2009,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14052","critical","slice4",2010,"L02-022","High",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14053","critical","slice4",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14054","critical","slice4",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14055","critical","slice4",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14056","critical","slice4",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14057","critical","slice4",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14058","critical","slice4",2016,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14059","critical","slice4",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14060","critical","slice4",2018,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14061","critical","slice5",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14062","critical","slice5",1994,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14063","critical","slice5",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14064","critical","slice5",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14065","critical","slice5",1997,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14066","critical","slice5",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14067","critical","slice5",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14068","critical","slice5",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14069","critical","slice5",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14070","critical","slice5",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14071","critical","slice5",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14072","critical","slice5",2004,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14073","critical","slice5",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14074","critical","slice5",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14075","critical","slice5",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14076","critical","slice5",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14077","critical","slice5",2009,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14078","critical","slice5",2010,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14079","critical","slice5",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14080","critical","slice5",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14081","critical","slice5",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14082","critical","slice5",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14083","critical","slice5",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14084","critical","slice5",2016,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14085","critical","slice5",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14086","critical","slice5",2018,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14087","critical","slice6",1993,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14088","critical","slice6",1994,"L02-022","High",0.114155251141553,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14089","critical","slice6",1995,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14090","critical","slice6",1996,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14091","critical","slice6",1997,"L02-022","High",0.0799086757990868,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14092","critical","slice6",1998,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14093","critical","slice6",1999,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14094","critical","slice6",2000,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14095","critical","slice6",2001,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14096","critical","slice6",2002,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14097","critical","slice6",2003,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14098","critical","slice6",2004,"L02-022","High",0.0684931506849315,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14099","critical","slice6",2005,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14100","critical","slice6",2006,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14101","critical","slice6",2007,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14102","critical","slice6",2008,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14103","critical","slice6",2009,"L02-022","High",0.0228310502283105,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14104","critical","slice6",2010,"L02-022","High",0.091324200913242,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14105","critical","slice6",2011,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14106","critical","slice6",2012,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14107","critical","slice6",2013,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14108","critical","slice6",2014,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14109","critical","slice6",2015,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14110","critical","slice6",2016,"L02-022","High",0.045662100456621,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14111","critical","slice6",2017,"L02-022","High",0,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14112","critical","slice6",2018,"L02-022","High",0.14367816091954,"Chub","Adult","Depth","210422_San_Juan_Water_Conservation","Low"
"14113","critical","slice1",1993,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14114","critical","slice1",1994,"L02-022","Low",0.136986301369863,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14115","critical","slice1",1995,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14116","critical","slice1",1996,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14117","critical","slice1",1997,"L02-022","Low",0.136986301369863,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14118","critical","slice1",1998,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14119","critical","slice1",1999,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14120","critical","slice1",2000,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14121","critical","slice1",2001,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14122","critical","slice1",2002,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14123","critical","slice1",2003,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14124","critical","slice1",2004,"L02-022","Low",0.102739726027397,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14125","critical","slice1",2005,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14126","critical","slice1",2006,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14127","critical","slice1",2007,"L02-022","Low",0.011384335154827,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14128","critical","slice1",2008,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14129","critical","slice1",2009,"L02-022","Low",0.0342465753424658,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14130","critical","slice1",2010,"L02-022","Low",0.182648401826484,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
"14131","critical","slice1",2011,"L02-022","Low",0,"Chub","Adult","Velocity","210422_San_Juan_Water_Conservation","Low"
